08-26 20:59:06.188 20491 20504 I TestRunner: started: bannerIsOnScreenWithAFullFeed(com.bonjur.notification.presentation.feed.NeedsActionBannerVisibleTest)
08-26 20:59:06.191 20491 20504 D IdlingRegistry: Registering idling resources: [androidx.compose.ui.test.EspressoLink@120e15b]
08-26 20:59:06.192 20491 20504 W Settings: Setting always_finish_activities has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only value.
08-26 20:59:06.194   654   965 V GrammaticalInflectionUtils: AttributionSource: android.content.AttributionSource@7b3372c does not have READ_SYSTEM_GRAMMATICAL_GENDER permission.
08-26 20:59:06.529  2298  8628 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000009/dl-MlkitOcrCommon.optional_261136100400.apk has no usable artifacts
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529   474   595 W skia    : AGTM parsing failed flags.readFromStream(s) at 159
08-26 20:59:06.529  2298  8628 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000010/dl-PlayCloudSearch.optional_262334100000.apk has no usable artifacts
08-26 20:59:06.530  2298  2311 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/0000002c/dl-Appsearch.optional_263234100400.apk has no usable artifacts
08-26 20:59:06.532  2298  8628 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000030/dl-PlayCloudSearch.optional_263234100000.apk has no usable artifacts
08-26 20:59:06.534  2298  8628 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/0000000a/dl-TfliteDynamiteDynamite.integ_260580502100400.apk has no usable artifacts
08-26 20:59:06.535  2298  8628 I artd    : GetBestInfo: /data/user/0/com.google.android.gms/app_dg_cache/7C26F94942E0B3DC400FC8F3A2AF71B87FD5F04D/the.apk has no usable artifacts
08-26 20:59:06.536  2298  8628 I artd    : GetBestInfo: /data/user/0/com.google.android.gms/app_dg_cache/80F267AD7AD7D6EA31B0A1507F406BDF6FF3E482/the.apk has no usable artifacts
08-26 20:59:06.536  2298  2311 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000013/dl-Appsearch.optional_262334100400.apk has no usable artifacts
08-26 20:59:06.536  2298  2311 I artd    : GetBestInfo: /data/user_de/0/com.google.android.gms/app_chimera/m/00000007/MeasurementDynamite.apk has no usable artifacts
08-26 20:59:06.537  2298  2311 I artd    : GetBestInfo: vdex next to the dex file (/data/user/0/com.google.android.gms/app_dg_cache/D319D8C3DC71B672EA84C1992BA95AC108DDC9CF/oat/arm64/the.vdex) is kOatUpToDate with filter 'verify' executable 'false'
